User_ID,Distance_To_Store_Meters,Is_Within_Geofence,Push_Notifications_Count,Days_Since_Last_Visit,Offer_Discount_Pct,Historical_Spend_USD,Conversion_Outcome
USR_002447,359,0,2,15,10,174.39,1
USR_002448,372,0,1,10,25,84.93,1
USR_002449,406,0,1,1,15,135.5,0
USR_002450,31,1,3,24,15,153.96,1
USR_002451,129,1,2,6,25,137.83,1
USR_002452,355,0,3,32,10,97.94,0
USR_002453,666,0,2,2,20,137.97,1
USR_002454,545,0,3,0,30,99.42,0
USR_002455,311,0,2,7,20,47.1,1
USR_002456,584,0,3,1,15,169.96,0
USR_002457,310,0,1,0,20,176.8,1
USR_002458,53,1,3,17,10,131.69,1
USR_002459,401,0,2,4,10,10.0,1
USR_002460,558,0,1,14,20,188.82,0
USR_002461,806,0,5,11,10,94.37,0
USR_002462,153,1,3,2,10,65.02,1
USR_002463,86,1,5,6,10,74.33,1
USR_002464,453,0,4,0,10,122.35,0
USR_002465,339,0,5,7,15,146.15,1
USR_002466,317,0,4,2,10,134.07,1
USR_002467,590,0,3,1,25,116.89,1
USR_002468,452,0,4,5,20,186.21,1
USR_002469,363,0,2,0,15,119.1,0
USR_002470,170,1,2,19,15,109.9,1
USR_002471,426,0,1,2,25,136.24,1
USR_002472,82,1,4,13,30,94.75,1
USR_002473,309,0,2,25,10,47.16,0
USR_002474,243,0,2,34,20,123.66,1
USR_002475,50,1,5,11,10,141.05,1
USR_002476,340,0,2,21,10,109.66,0
USR_002477,153,1,2,8,10,135.16,1
USR_002478,334,0,2,9,15,109.83,0
USR_002479,106,1,2,11,15,96.25,1
USR_002480,455,0,3,15,10,98.35,1
USR_002481,735,0,2,15,15,94.08,0
USR_002482,82,1,3,21,15,46.4,1
USR_002483,106,1,3,13,20,142.79,1
USR_002484,68,1,3,29,20,62.94,1
USR_002485,210,0,5,17,15,225.62,1
USR_002486,330,0,1,37,15,33.63,0
USR_002487,408,0,3,19,10,98.9,1
USR_002488,305,0,1,18,25,211.33,1
USR_002489,400,0,3,27,10,108.24,1
USR_002490,236,0,3,14,10,87.45,1
USR_002491,152,1,3,2,20,60.3,1
USR_002492,109,1,2,1,10,123.31,1
USR_002493,217,0,2,5,10,72.14,1
USR_002494,111,1,3,23,15,119.08,1
USR_002495,323,0,3,0,15,165.35,0
USR_002496,113,1,1,2,10,100.24,1
USR_002497,166,1,3,1,10,154.83,1
USR_002498,521,0,3,0,15,111.53,1
USR_002499,555,0,1,23,15,189.68,0
USR_002500,543,0,4,4,10,162.62,1
USR_002501,239,0,2,18,10,186.94,0
USR_002502,157,1,5,2,15,133.76,1
USR_002503,360,0,6,7,10,187.11,0
USR_002504,115,1,1,1,10,95.11,1
USR_002505,423,0,2,0,15,111.38,1
USR_002506,145,1,3,13,15,144.14,1
USR_002507,209,0,1,9,20,65.49,1
USR_002508,429,0,2,7,10,105.02,0
USR_002509,37,1,4,1,20,134.83,1
USR_002510,151,1,2,12,15,97.29,1
USR_002511,328,0,3,21,20,192.78,1
USR_002512,381,0,1,0,15,149.71,0
USR_002513,338,0,2,7,15,143.04,1
USR_002514,207,0,6,5,15,90.26,1
USR_002515,459,0,4,31,10,164.01,0
USR_002516,105,1,5,4,10,51.7,1
USR_002517,101,1,3,40,15,135.83,1
USR_002518,326,0,1,24,10,167.67,1
USR_002519,94,1,2,1,10,120.01,1
USR_002520,752,0,2,9,20,61.7,0
USR_002521,154,1,4,14,20,135.57,1
USR_002522,454,0,2,12,10,47.26,0
USR_002523,79,1,2,15,25,54.23,1
USR_002524,649,0,2,7,25,186.86,1
USR_002525,252,0,2,32,15,162.66,1
USR_002526,151,1,3,4,15,38.24,1
USR_002527,196,1,2,1,25,68.92,1
USR_002528,131,1,3,53,20,153.1,1
USR_002529,209,0,2,14,15,170.97,1
USR_002530,84,1,3,15,15,127.28,1
USR_002531,155,1,4,23,20,97.58,1
USR_002532,448,0,2,7,15,142.05,1
USR_002533,292,0,2,6,20,177.09,1
USR_002534,103,1,1,41,10,97.07,1
USR_002535,215,0,3,6,20,167.36,1
USR_002536,559,0,4,1,20,86.37,1
USR_002537,171,1,4,5,30,80.66,1
USR_002538,93,1,4,28,15,145.95,1
USR_002539,371,0,2,1,15,158.64,1
USR_002540,21,1,4,17,10,142.56,1
USR_002541,200,1,4,4,10,110.46,1
USR_002542,592,0,1,19,10,135.22,0
USR_002543,210,0,3,10,25,119.86,1
USR_002544,479,0,2,14,15,126.99,0
USR_002545,92,1,3,3,15,158.2,1
USR_002546,204,0,2,2,25,77.22,1
USR_002547,188,1,3,0,10,156.28,1
USR_002548,357,0,2,24,15,187.64,1
USR_002549,263,0,1,17,20,82.96,1
USR_002550,646,0,5,4,10,177.77,0
USR_002551,163,1,2,25,10,129.31,1
USR_002552,260,0,2,25,10,147.89,1
USR_002553,194,1,3,2,30,60.88,1
USR_002554,246,0,1,17,20,149.32,1
USR_002555,230,0,4,4,10,23.04,0
USR_002556,114,1,4,8,20,66.87,1
USR_002557,431,0,2,7,15,52.95,0
USR_002558,141,1,2,12,10,73.97,1
USR_002559,133,1,3,5,30,95.18,1
USR_002560,54,1,4,1,10,120.75,1
USR_002561,159,1,1,15,20,30.35,1
USR_002562,140,1,3,45,25,138.85,1
USR_002563,27,1,2,15,15,105.39,1
USR_002564,208,0,2,10,30,159.12,1
USR_002565,626,0,1,2,10,145.44,0
USR_002566,65,1,2,13,30,159.79,1
USR_002567,243,0,2,13,10,117.42,1
USR_002568,204,0,2,13,15,141.04,1
USR_002569,392,0,5,31,25,125.89,1
USR_002570,412,0,2,17,15,138.25,0
USR_002571,942,0,3,21,15,110.72,0
USR_002572,300,0,2,5,10,12.16,1
USR_002573,124,1,2,4,30,145.43,1
USR_002574,155,1,2,3,10,135.21,1
USR_002575,169,1,1,21,25,147.71,1
USR_002576,145,1,3,16,30,114.11,1
USR_002577,731,0,2,5,10,190.16,0
USR_002578,398,0,1,2,20,114.38,1
USR_002579,355,0,3,26,10,114.69,0
USR_002580,96,1,3,6,20,127.73,1
USR_002581,409,0,2,2,15,147.93,0
USR_002582,531,0,3,2,10,74.09,1
USR_002583,207,0,4,35,25,169.07,0
USR_002584,154,1,1,1,20,139.74,1
USR_002585,656,0,2,6,10,197.93,1
USR_002586,137,1,1,14,15,134.26,1
USR_002587,125,1,3,7,15,127.81,1
USR_002588,107,1,2,9,20,63.17,1
USR_002589,234,0,4,22,20,116.33,1
USR_002590,300,0,2,90,10,69.49,0
USR_002591,483,0,1,8,10,30.62,1
USR_002592,366,0,6,6,20,36.21,0
USR_002593,362,0,1,7,20,87.06,1
USR_002594,586,0,3,6,15,100.92,0
USR_002595,102,1,2,8,15,110.07,1
USR_002596,61,1,4,5,15,147.75,1
USR_002597,379,0,3,8,10,50.82,1
USR_002598,225,0,2,40,20,38.34,1
USR_002599,484,0,1,4,10,108.34,0
USR_002600,242,0,4,14,15,105.63,1
USR_002601,149,1,3,9,10,119.92,1
USR_002602,383,0,1,18,20,105.49,1
USR_002603,266,0,6,8,25,55.06,1
USR_002604,242,0,6,2,15,132.3,0
USR_002605,1056,0,4,28,15,198.61,0
USR_002606,556,0,5,15,20,88.31,1
USR_002607,417,0,6,10,10,86.38,0
USR_002608,272,0,1,24,10,59.05,0
USR_002609,255,0,4,52,25,154.38,0
USR_002610,195,1,2,7,25,192.49,1
USR_002611,293,0,2,6,15,169.77,0
USR_002612,166,1,3,19,10,120.83,0
USR_002613,83,1,4,8,25,122.11,1
USR_002614,240,0,2,1,10,85.22,0
USR_002615,310,0,3,6,25,72.01,1
USR_002616,485,0,2,23,15,162.82,1
USR_002617,125,1,3,17,10,119.44,1
USR_002618,256,0,1,27,25,36.72,1
USR_002619,364,0,3,2,15,80.34,1
USR_002620,358,0,1,3,15,37.13,0
USR_002621,707,0,6,3,15,76.0,0
USR_002622,198,1,4,49,25,186.13,1
USR_002623,116,1,4,2,10,153.54,1
USR_002624,269,0,2,12,10,120.44,1
USR_002625,207,0,3,14,20,145.39,1
USR_002626,179,1,3,13,20,149.32,1
USR_002627,160,1,2,16,25,115.57,1
USR_002628,311,0,3,9,15,168.61,0
USR_002629,142,1,2,1,15,94.96,1
USR_002630,417,0,1,16,10,125.96,0
USR_002631,404,0,3,4,25,124.28,1
USR_002632,332,0,3,1,10,121.44,0
USR_002633,102,1,1,2,10,172.91,1
USR_002634,301,0,2,4,15,132.42,1
USR_002635,507,0,3,7,20,85.14,1
USR_002636,438,0,2,27,10,158.96,1
USR_002637,397,0,2,10,10,195.0,1
USR_002638,253,0,1,8,15,150.03,1
USR_002639,245,0,4,2,25,164.39,0
USR_002640,562,0,1,44,20,48.74,0
USR_002641,308,0,3,33,10,132.23,1
USR_002642,310,0,3,23,10,104.94,1
USR_002643,1253,0,4,5,30,69.55,0
USR_002644,195,1,4,11,20,71.12,1
USR_002645,24,1,4,6,10,159.21,1
USR_002646,218,0,6,7,10,151.63,1
USR_002647,228,0,2,1,10,80.24,1
USR_002648,304,0,4,2,10,174.65,1
USR_002649,356,0,5,45,20,127.64,1
USR_002650,30,1,2,13,15,153.8,1
USR_002651,361,0,3,0,30,57.85,0
USR_002652,239,0,2,23,15,63.07,1
USR_002653,202,0,3,1,10,60.73,1
USR_002654,50,1,3,17,10,169.07,0
USR_002655,640,0,3,13,15,98.2,1
USR_002656,177,1,1,0,30,152.85,1
USR_002657,400,0,3,10,30,242.2,1
USR_002658,124,1,1,0,10,49.22,1
USR_002659,314,0,4,0,20,120.57,1
USR_002660,205,0,5,0,20,88.15,1
USR_002661,392,0,4,4,10,166.78,1
USR_002662,199,1,4,22,10,110.63,1
USR_002663,119,1,1,6,10,169.31,1
USR_002664,247,0,2,14,10,123.06,1
USR_002665,238,0,3,1,15,55.3,0
USR_002666,299,0,2,37,15,102.28,1
USR_002667,474,0,3,9,10,143.17,0
USR_002668,96,1,1,0,30,119.86,1
USR_002669,458,0,2,10,15,76.09,0
USR_002670,83,1,4,2,20,126.27,1
USR_002671,381,0,2,3,20,31.34,1
USR_002672,390,0,2,12,20,21.51,0
USR_002673,169,1,3,3,15,161.03,1
USR_002674,129,1,4,3,25,172.11,1
USR_002675,124,1,1,10,10,189.31,1
USR_002676,264,0,2,3,30,179.12,1
USR_002677,407,0,4,1,10,90.31,1
USR_002678,223,0,1,7,10,143.6,0
USR_002679,20,1,6,0,20,121.8,1
USR_002680,160,1,3,33,20,138.76,1
USR_002681,156,1,2,8,20,146.23,1
USR_002682,354,0,1,0,20,193.64,0
USR_002683,367,0,2,3,15,130.39,1
USR_002684,279,0,4,44,10,164.72,1
USR_002685,459,0,2,9,25,122.33,1
USR_002686,482,0,4,6,15,77.13,1
USR_002687,168,1,1,5,10,106.55,1
USR_002688,121,1,4,7,10,109.42,1
USR_002689,235,0,2,3,20,62.64,1
USR_002690,279,0,3,19,10,59.84,1
USR_002691,161,1,2,9,25,161.17,1
USR_002692,1444,0,6,19,20,142.99,0
USR_002693,616,0,6,4,15,142.38,1
USR_002694,149,1,5,0,25,168.41,1
USR_002695,100,1,2,47,25,155.53,1
USR_002696,139,1,1,10,25,186.79,1
USR_002697,488,0,3,1,15,98.72,0
USR_002698,496,0,2,1,20,165.44,1
USR_002699,621,0,3,7,15,87.97,0
USR_002700,118,1,3,16,15,92.34,1
USR_002701,353,0,1,7,15,56.75,1
USR_002702,128,1,2,24,10,144.92,1
USR_002703,709,0,3,5,10,157.7,1
USR_002704,122,1,1,0,20,108.33,1
USR_002705,80,1,3,0,30,75.95,1
USR_002706,95,1,3,27,10,179.42,1
USR_002707,248,0,1,58,15,126.4,1
USR_002708,403,0,3,1,15,113.3,0
USR_002709,386,0,2,0,15,164.26,1
USR_002710,99,1,2,34,10,210.43,1
USR_002711,184,1,5,1,20,129.21,1
USR_002712,165,1,3,3,15,146.71,1
USR_002713,86,1,1,22,15,161.94,1
USR_002714,162,1,2,86,20,75.41,1
USR_002715,604,0,3,9,15,24.26,1
USR_002716,75,1,1,3,15,137.55,1
USR_002717,293,0,5,26,15,139.98,1
USR_002718,613,0,4,7,30,124.65,1
USR_002719,593,0,2,4,10,145.89,1
USR_002720,730,0,1,9,30,153.9,1
USR_002721,313,0,4,27,10,103.04,0
USR_002722,347,0,2,3,10,124.07,0
USR_002723,164,1,2,7,30,58.14,1
USR_002724,74,1,1,8,25,164.53,1
USR_002725,223,0,2,25,15,150.35,1
USR_002726,528,0,1,15,15,75.3,0
USR_002727,20,1,3,21,10,97.72,1
USR_002728,171,1,4,16,10,117.59,0
USR_002729,370,0,1,12,10,126.19,1
USR_002730,250,0,3,1,10,88.12,1
USR_002731,571,0,2,25,15,134.69,0
USR_002732,492,0,6,13,15,171.56,1
USR_002733,65,1,2,16,20,69.63,1
USR_002734,266,0,6,21,10,28.93,1
USR_002735,133,1,2,5,15,159.05,1
USR_002736,132,1,2,8,30,110.15,1
USR_002737,70,1,3,10,25,103.85,1
USR_002738,299,0,4,5,15,72.61,1
USR_002739,579,0,1,4,10,155.22,1
USR_002740,318,0,5,20,10,44.3,1
USR_002741,65,1,2,19,15,127.92,1
USR_002742,240,0,3,24,20,207.48,0
USR_002743,360,0,2,16,30,142.35,0
USR_002744,226,0,3,5,25,173.82,1
USR_002745,314,0,2,5,15,162.12,1
USR_002746,143,1,5,10,15,148.73,1
USR_002747,207,0,4,25,10,68.61,0
USR_002748,197,1,3,5,10,170.97,1
USR_002749,650,0,3,20,15,30.53,0
USR_002750,101,1,5,5,10,123.05,1
USR_002751,24,1,3,5,10,71.11,1
USR_002752,623,0,5,19,30,103.62,0
USR_002753,273,0,4,15,20,46.77,1
USR_002754,82,1,1,3,15,120.98,1
USR_002755,464,0,4,24,25,80.03,1
USR_002756,376,0,5,21,10,119.64,0
USR_002757,719,0,1,22,15,96.45,1
USR_002758,289,0,4,8,10,123.84,0
USR_002759,1058,0,3,5,30,41.09,1
USR_002760,228,0,1,26,30,32.42,1
USR_002761,376,0,5,12,15,139.87,1
USR_002762,414,0,2,37,15,84.99,1
USR_002763,176,1,1,4,30,111.21,1
USR_002764,172,1,5,51,10,166.73,1
USR_002765,420,0,1,6,15,62.22,1
USR_002766,75,1,4,6,20,131.47,1
USR_002767,133,1,3,3,20,181.39,1
USR_002768,223,0,3,46,15,192.46,0
USR_002769,704,0,3,0,30,76.44,0
USR_002770,420,0,1,8,10,130.24,1
USR_002771,265,0,4,6,15,136.78,0
USR_002772,163,1,2,2,25,81.35,1
USR_002773,890,0,1,17,10,128.73,1
USR_002774,238,0,3,32,25,87.24,1
USR_002775,132,1,3,3,20,37.08,1
USR_002776,1001,0,1,9,15,115.66,0
USR_002777,79,1,2,12,20,145.96,1
USR_002778,591,0,5,6,30,102.08,0
USR_002779,252,0,3,35,30,206.95,1
USR_002780,419,0,2,8,10,74.86,0
USR_002781,369,0,6,56,30,140.11,0
USR_002782,415,0,2,4,10,35.09,0
USR_002783,1059,0,4,1,10,92.95,0
USR_002784,956,0,2,11,20,169.6,1
USR_002785,139,1,2,24,15,67.34,1
USR_002786,359,0,2,6,15,25.12,1
USR_002787,44,1,1,2,10,47.08,1
USR_002788,447,0,5,18,15,156.85,0
USR_002789,520,0,3,4,10,202.75,0
USR_002790,25,1,1,20,15,26.15,1
USR_002791,245,0,2,4,15,156.1,1
USR_002792,419,0,4,11,10,93.71,0
USR_002793,324,0,2,30,15,157.56,0
USR_002794,80,1,2,3,20,94.77,1
USR_002795,89,1,2,24,25,166.32,1
USR_002796,224,0,2,4,15,108.49,1
USR_002797,176,1,3,15,10,54.28,0
USR_002798,190,1,2,3,10,80.56,1
USR_002799,69,1,4,1,15,84.92,0
USR_002800,256,0,1,15,15,73.35,1
USR_002801,708,0,5,12,15,148.34,0
USR_002802,84,1,3,7,15,85.87,1
USR_002803,209,0,2,0,15,117.72,1
USR_002804,387,0,4,9,10,130.69,0
USR_002805,53,1,3,2,15,172.44,1
USR_002806,258,0,3,6,20,56.43,1
USR_002807,509,0,3,12,15,93.4,1
USR_002808,102,1,4,39,15,115.91,1
USR_002809,277,0,3,10,20,169.97,1
USR_002810,484,0,3,3,10,94.09,0
USR_002811,1024,0,3,40,25,115.27,0
USR_002812,266,0,6,0,15,111.55,1
USR_002813,135,1,2,14,20,107.44,1
USR_002814,136,1,2,4,10,209.2,1
USR_002815,65,1,2,19,20,179.79,1
USR_002816,746,0,1,5,10,153.17,1
USR_002817,464,0,1,7,20,168.75,1
USR_002818,89,1,1,20,10,128.74,1
USR_002819,128,1,2,31,15,81.9,1
USR_002820,263,0,2,2,15,150.51,1
USR_002821,506,0,2,4,20,40.29,1
USR_002822,360,0,2,0,10,181.05,1
USR_002823,335,0,2,27,15,81.54,0
USR_002824,291,0,2,41,10,61.74,1
USR_002825,94,1,2,4,25,82.34,1
USR_002826,266,0,6,6,30,150.7,1
USR_002827,242,0,2,7,10,179.32,1
USR_002828,64,1,3,7,15,185.84,1
USR_002829,734,0,4,6,15,121.41,0
USR_002830,152,1,2,9,10,42.02,1
USR_002831,66,1,3,2,20,133.9,1
USR_002832,174,1,2,0,15,137.25,1
USR_002833,203,0,2,17,15,199.1,0
USR_002834,236,0,5,26,10,160.75,1
USR_002835,200,1,4,23,10,56.53,1
USR_002836,247,0,3,13,30,51.68,1
USR_002837,280,0,3,48,30,164.5,1
USR_002838,269,0,1,0,10,60.27,1
USR_002839,334,0,3,5,15,191.86,1
USR_002840,348,0,3,5,10,161.66,1
USR_002841,354,0,1,6,20,93.55,1
USR_002842,419,0,3,22,10,117.51,0
USR_002843,138,1,3,6,15,52.48,0
USR_002844,142,1,2,10,20,114.56,0
USR_002845,508,0,2,13,10,87.85,0
USR_002846,179,1,6,26,15,122.83,1
USR_002847,226,0,4,13,30,94.59,1
USR_002848,211,0,3,6,10,133.42,1
USR_002849,1000,0,4,16,20,166.79,0
USR_002850,118,1,2,10,10,58.59,1
USR_002851,116,1,6,10,10,71.27,1
USR_002852,247,0,3,5,15,189.33,1
USR_002853,216,0,3,0,30,170.28,1
USR_002854,88,1,5,6,10,41.92,1
USR_002855,232,0,2,5,30,83.87,1
USR_002856,253,0,4,1,10,254.33,0
USR_002857,164,1,6,3,30,169.91,1
USR_002858,221,0,1,55,10,102.68,1
USR_002859,129,1,1,4,10,120.2,0
USR_002860,89,1,1,10,30,68.84,1
USR_002861,177,1,2,11,10,163.74,1
USR_002862,102,1,4,11,10,128.24,1
USR_002863,73,1,5,0,25,75.73,1
USR_002864,35,1,2,20,30,77.43,1
USR_002865,294,0,6,18,20,92.69,1
USR_002866,173,1,3,52,30,157.92,1
USR_002867,510,0,2,2,10,121.51,1
USR_002868,185,1,4,11,20,89.81,1
USR_002869,293,0,4,22,20,92.58,1
USR_002870,146,1,5,1,30,140.5,1
USR_002871,242,0,1,21,25,88.75,1
USR_002872,35,1,2,4,10,176.29,1
USR_002873,175,1,3,4,15,73.53,1
USR_002874,119,1,6,40,20,90.39,1
USR_002875,475,0,1,5,25,106.43,1
USR_002876,280,0,2,12,10,144.39,1
USR_002877,430,0,4,8,10,160.77,1
USR_002878,548,0,4,1,10,73.32,1
USR_002879,164,1,4,42,15,125.25,1
USR_002880,271,0,1,3,10,146.11,1
USR_002881,93,1,3,4,10,127.63,1
USR_002882,326,0,4,6,15,141.33,1
USR_002883,360,0,2,9,20,148.29,1
USR_002884,310,0,3,2,20,84.97,0
USR_002885,164,1,5,13,15,72.98,1
USR_002886,779,0,4,10,15,69.93,0
USR_002887,252,0,2,5,10,92.65,0
USR_002888,94,1,3,16,10,155.01,1
USR_002889,385,0,1,10,20,139.54,0
USR_002890,485,0,1,25,15,71.19,0
USR_002891,96,1,4,27,10,47.4,1
USR_002892,203,0,3,54,10,77.56,1
USR_002893,65,1,4,0,10,124.39,1
USR_002894,562,0,1,7,25,70.46,1
USR_002895,230,0,3,9,25,200.64,1
USR_002896,119,1,2,3,15,149.99,1
USR_002897,489,0,3,35,20,101.4,1
USR_002898,247,0,2,1,10,181.37,1
USR_002899,444,0,4,7,25,86.97,0
USR_002900,341,0,2,2,30,122.93,1
USR_002901,105,1,1,16,10,73.4,1
USR_002902,159,1,2,17,20,109.52,1
USR_002903,122,1,2,28,15,116.81,1
USR_002904,88,1,2,7,20,105.94,1
USR_002905,48,1,3,20,15,64.36,1
USR_002906,881,0,2,11,10,98.62,0
USR_002907,306,0,3,23,25,83.04,1
USR_002908,339,0,5,1,10,116.94,1
USR_002909,526,0,1,8,15,119.2,1
USR_002910,158,1,5,2,30,119.63,1
USR_002911,70,1,3,21,15,76.06,1
USR_002912,418,0,3,2,25,159.55,1
USR_002913,82,1,5,0,10,163.68,1
USR_002914,411,0,2,37,25,185.85,0
USR_002915,59,1,1,9,15,89.53,0
USR_002916,76,1,3,58,15,148.5,0
USR_002917,145,1,2,8,30,53.67,1
USR_002918,400,0,1,12,25,115.6,0
USR_002919,712,0,3,19,15,135.69,1
USR_002920,339,0,4,4,30,159.98,0
USR_002921,150,1,2,1,10,109.74,1
USR_002922,470,0,2,15,10,88.28,1
USR_002923,57,1,2,10,15,98.21,1
USR_002924,111,1,3,24,20,167.91,1
USR_002925,265,0,5,0,10,50.88,1
USR_002926,427,0,4,11,10,58.74,1
USR_002927,211,0,3,2,25,63.22,1
USR_002928,194,1,3,13,30,178.91,1
USR_002929,203,0,4,20,20,88.93,0
USR_002930,523,0,4,4,30,81.47,1
USR_002931,129,1,1,9,25,112.79,1
USR_002932,104,1,4,7,10,125.37,1
USR_002933,200,1,2,19,10,32.12,1
USR_002934,573,0,2,12,25,61.05,0
USR_002935,143,1,3,1,20,88.95,1
USR_002936,202,0,5,52,25,124.03,1
USR_002937,56,1,4,34,20,72.82,1
USR_002938,209,0,1,12,15,122.88,1
USR_002939,295,0,6,21,30,142.12,0
USR_002940,82,1,3,0,20,13.93,1
USR_002941,524,0,3,3,10,83.22,0
USR_002942,292,0,3,20,20,106.02,1
USR_002943,162,1,3,1,15,99.81,1
USR_002944,294,0,3,0,10,92.29,1
USR_002945,353,0,3,13,15,152.73,0
USR_002946,41,1,5,0,15,136.02,1
USR_002947,302,0,1,2,15,132.04,0
USR_002948,559,0,1,1,15,79.86,0
USR_002949,128,1,2,10,20,152.9,1
USR_002950,165,1,4,15,20,188.16,1
USR_002951,188,1,2,2,20,58.26,1
USR_002952,430,0,4,8,20,68.79,0
USR_002953,96,1,3,0,25,134.88,1
USR_002954,342,0,6,4,15,88.28,1
USR_002955,191,1,3,2,10,129.91,0
USR_002956,734,0,2,2,15,146.33,0
USR_002957,200,1,3,3,10,122.66,1
USR_002958,20,1,3,22,15,70.7,1
USR_002959,388,0,2,41,30,205.06,1
USR_002960,329,0,2,17,25,89.47,1
USR_002961,283,0,6,1,15,178.62,0
USR_002962,549,0,5,13,20,112.46,1
USR_002963,48,1,3,18,20,187.03,1
USR_002964,112,1,1,1,15,96.76,1
USR_002965,241,0,2,4,25,155.38,1
USR_002966,272,0,1,7,15,164.09,1
USR_002967,214,0,4,5,20,97.71,0
USR_002968,57,1,1,10,10,156.44,1
USR_002969,166,1,4,1,10,106.6,1
USR_002970,701,0,2,8,30,128.42,1
USR_002971,92,1,5,18,15,66.34,1
USR_002972,237,0,3,8,20,83.68,1
USR_002973,343,0,3,3,25,158.18,1
USR_002974,422,0,3,22,30,130.59,1
USR_002975,387,0,1,7,10,159.47,0
USR_002976,156,1,1,7,20,123.11,1
USR_002977,112,1,2,6,20,129.57,1
USR_002978,738,0,5,4,20,146.76,0
USR_002979,451,0,1,12,10,51.13,1
USR_002980,254,0,3,2,20,120.24,1
USR_002981,613,0,2,20,15,121.25,1
USR_002982,70,1,2,9,10,121.85,1
USR_002983,20,1,2,30,20,175.82,1
USR_002984,270,0,1,39,10,65.12,1
USR_002985,280,0,3,6,15,80.91,1
USR_002986,64,1,3,2,15,131.07,1
USR_002987,440,0,2,9,25,122.03,0
USR_002988,33,1,2,4,30,178.33,1
USR_002989,315,0,2,7,25,129.76,1
USR_002990,368,0,3,6,15,177.09,1
USR_002991,268,0,6,8,10,115.9,1
USR_002992,55,1,4,9,20,65.92,1
USR_002993,545,0,3,13,30,106.01,1
USR_002994,161,1,3,0,15,139.6,1
USR_002995,161,1,2,4,10,110.14,1
USR_002996,136,1,5,2,10,76.17,1
USR_002997,396,0,2,17,15,146.89,1
USR_002998,155,1,2,25,15,160.68,1
USR_002999,84,1,3,18,10,141.78,1
USR_003000,475,0,1,51,15,95.14,0
USR_003001,232,0,1,1,30,80.68,1
USR_003002,486,0,3,8,10,148.16,1
USR_003003,246,0,2,32,25,88.2,1
USR_003004,128,1,4,5,15,154.63,1
USR_003005,39,1,1,22,20,41.58,1
USR_003006,271,0,2,11,30,104.32,1
USR_003007,188,1,1,53,15,37.25,1
USR_003008,408,0,3,6,10,99.63,1
USR_003009,149,1,3,7,25,169.18,1
USR_003010,322,0,3,2,10,145.9,1
USR_003011,238,0,3,2,30,117.61,1
USR_003012,118,1,2,27,10,108.21,1
USR_003013,159,1,1,7,10,21.09,1
USR_003014,69,1,2,13,30,51.62,1
USR_003015,772,0,5,19,25,131.0,1
USR_003016,317,0,4,8,10,173.02,1
USR_003017,64,1,6,43,20,131.74,0
USR_003018,746,0,1,38,10,126.96,0
USR_003019,90,1,1,15,10,222.64,1
USR_003020,146,1,1,74,10,109.22,1
USR_003021,200,1,1,0,10,38.11,0
USR_003022,242,0,2,0,15,105.65,1
USR_003023,400,0,2,0,15,90.55,1
USR_003024,29,1,2,40,15,184.95,1
USR_003025,245,0,5,12,20,179.28,1
USR_003026,191,1,3,36,15,119.58,1
USR_003027,274,0,1,1,10,131.83,1
USR_003028,184,1,2,0,10,148.5,0
USR_003029,165,1,2,10,20,161.39,1
USR_003030,218,0,2,2,15,128.55,0
USR_003031,719,0,1,27,10,134.33,0
USR_003032,167,1,3,7,20,128.67,1
USR_003033,528,0,3,20,15,104.61,0
USR_003034,266,0,2,10,10,154.42,1
USR_003035,257,0,2,10,20,137.96,1
USR_003036,276,0,5,16,25,87.22,1
USR_003037,342,0,2,5,30,151.61,1
USR_003038,178,1,2,41,15,115.54,0
USR_003039,504,0,1,7,10,168.11,1
USR_003040,343,0,2,7,15,139.97,1
USR_003041,75,1,2,17,10,120.01,1
USR_003042,20,1,3,14,30,34.06,1
USR_003043,705,0,4,76,10,51.49,0
USR_003044,283,0,3,26,30,253.43,1
USR_003045,66,1,2,4,30,122.55,1
USR_003046,167,1,3,1,20,148.48,1
USR_003047,451,0,3,1,10,140.42,0
USR_003048,208,0,4,6,15,216.73,1
USR_003049,223,0,3,9,15,141.2,0
USR_003050,394,0,3,14,25,132.72,0
USR_003051,303,0,2,27,15,166.18,1
USR_003052,360,0,4,63,15,122.35,0
USR_003053,392,0,4,7,15,31.38,1
USR_003054,131,1,2,11,10,79.57,1
USR_003055,142,1,6,12,20,185.15,1
USR_003056,118,1,2,11,15,121.54,1
USR_003057,149,1,5,1,15,157.9,1
USR_003058,216,0,1,1,10,43.1,1
USR_003059,229,0,2,30,15,165.78,1
USR_003060,601,0,3,15,15,164.67,0
USR_003061,293,0,1,15,15,156.94,1
USR_003062,220,0,4,23,10,158.6,1
USR_003063,96,1,2,1,15,39.98,1
USR_003064,187,1,4,7,15,163.72,1
USR_003065,740,0,1,3,10,10.0,0
USR_003066,732,0,3,15,15,101.23,1
USR_003067,185,1,2,3,10,93.0,1
USR_003068,45,1,2,16,30,120.45,1
USR_003069,166,1,2,6,10,42.96,1
USR_003070,605,0,4,8,20,41.88,1
USR_003071,218,0,6,23,15,139.8,1
USR_003072,395,0,3,5,20,134.66,0
USR_003073,237,0,2,4,30,138.12,1
USR_003074,61,1,2,26,25,81.31,1
USR_003075,244,0,4,16,10,112.95,1
USR_003076,432,0,6,7,30,94.26,1
USR_003077,147,1,2,9,10,69.05,1
USR_003078,424,0,3,5,15,97.77,0
